timestamp,open,high,low,close,volume,mean,date,RSI,local_minima_pos_first,local_minima_pos_last,local_minima_price_first,local_minima_price_last,local_minima_rsi_first,local_minima_rsi_last,slope_price,slope_rsi,Signal_Divergenge,price_forward_5,price_forward_10,price_change_5,price_change_10,return_5,return_10,hold_out_return_5,hold_out_return_10,strategy_return_5,strategy_return_10,cum_strategy_return_5,cum_strategy_return_10,cum_hold_out_return_5,cum_hold_out_return_10,strategy_return,cum_strategy_return,drawdown,winning_trade,losing_trade
2022-01-01 07:11:00,46955.14,46978.42,46949.5,46949.5,6.9,46963.96,2022-01-01 07:11:00,33.438180498427315,386.0,422.0,47131.725,46968.63,14.901909835001462,37.4900674134259,-4.530416666666699,0.627448821622901,1,47012.93,47034.89,63.43000000000029,85.38999999999942,0.00135102610251441,0.0018187627131279228,0.00135102610251441,0.0018187627131279228,0.00135102610251441,0.0018187627131279228,0.9998215521925717,1.0007284404193584,1.0343592872177947,1.075339247651075,0.00135102610251441,1.007574473160651,0.0,True,False
2022-01-01 07:12:00,46949.83,46968.31,46946.96,46966.95,6.785,46957.634999999995,2022-01-01 07:12:00,36.45849020071823,387.0,422.0,47150.604999999996,46968.63,23.290131168020366,37.4900674134259,-5.199285714285673,0.4057124641544438,1,47012.29,46985.0,45.34000000000378,18.05000000000291,0.0009653596837777157,0.00038431279868083646,0.0009653596837777157,0.00038431279868083646,0.0009653596837777157,0.00038431279868083646,1.0007867396100305,1.0011130331670155,1.0353578159722159,1.0757525142868711,0.0009653596837777157,1.008547144935444,0.0,True,False
2022-01-01 09:28:00,47138.74,47141.12,47125.56,47129.45,4.363,47133.34,2022-01-01 09:28:00,35.56295399515743,523.0,562.0,47225.575,47131.66,33.04150582991704,37.05304339914348,-2.408076923076759,0.10285993767247284,1,47087.99,47011.09,-41.45999999999913,-118.36000000000058,-0.0008797047281476684,-0.002511380888170785,-0.0008797047281476684,-0.002511380888170785,-0.0008797047281476684,-0.002511380888170785,0.999906342783328,0.9985988570286212,1.0479003602543129,1.0883312561620069,-4.046689225429228e-05,1.0085063321667964,-4.081276864753569e-05,False,True
2022-01-01 09:30:00,47094.74,47119.4,47094.34,47111.23,4.55,47106.869999999995,2022-01-01 09:30:00,37.14449001546522,535.0,565.0,47126.274999999994,47106.020000000004,34.27795316055932,36.500353122013315,-0.6751666666663368,0.07407999871513317,1,47010.7,47007.06,-100.53000000000611,-104.17000000000553,-0.002133886124391278,-0.0022111500803525088,-0.002133886124391278,-0.0022111500803525088,-0.002133886124391278,-0.0022111500803525088,0.9977726565127719,0.9963908050856624,1.0451502510584507,1.0836281854222163,-4.046689225429228e-05,1.0084655210497149,-8.16238857290763e-05,False,True
2022-01-01 09:41:00,47003.3,47010.09,46974.13,46974.69,7.46,46992.11,2022-01-01 09:41:00,17.48781164532788,537.0,575.0,47109.509999999995,47030.92,28.58408386239394,29.6559029338124,-2.0681578947367503,0.0282057650373279,1,46997.6,47037.31,22.909999999996217,62.61999999999534,0.0004877094452352153,0.0013330582916033153,0.0004877094452352153,0.0013330582916033153,0.0004877094452352153,0.0013330582916033153,0.9982592796615506,0.9977190521100592,1.0327159474173926,1.0755657387584252,0.0004877094452352153,1.008957359209525,0.0,True,False
2022-01-01 09:42:00,46974.69,46974.69,46933.58,46953.0,34.22,46954.135,2022-01-01 09:42:00,16.668555668894697,537.0,575.0,47109.509999999995,47030.92,28.58408386239394,29.6559029338124,-2.0681578947367503,0.0282057650373279,1,47009.33,47059.12,56.330000000001746,106.12000000000262,0.001199710348646556,0.002260132472898486,0.001199710348646556,0.002260132472898486,0.001199710348646556,0.002260132472898486,0.999456901649993,0.9999740293385627,1.0339549074267216,1.0779966598113302,0.001199710348646556,1.0101678157947116,0.0,True,False
2022-01-01 09:44:00,46941.58,46997.88,46939.94,46988.47,15.42,46968.91,2022-01-01 09:44:00,27.417218543044413,539.0,575.0,47119.93,47030.92,27.159514555404954,29.6559029338124,-2.4725000000000565,0.06934412162242903,1,47068.5,47046.64,80.02999999999884,58.169999999998254,0.0017031837810424309,0.001237963270563997,0.0017031837810424309,0.001237963270563997,0.0017031837810424309,0.001237963270563997,1.001159160434734,1.0012119604584016,1.038150236492847,1.0818914587709703,0.0017031837810424309,1.0118883172347042,0.0,True,False
2022-01-01 09:45:00,46988.46,46988.47,46953.45,46966.83,11.84,46970.96,2022-01-01 09:45:00,24.16516558126584,541.0,575.0,47110.86,47030.92,28.50418729751108,29.6559029338124,-2.3511764705883036,0.03387398930297996,1,47081.47,47049.68,114.63999999999942,82.84999999999854,0.002440871568296166,0.0017640108987555375,0.002440871568296166,0.0017640108987555375,0.002440871568296166,0.0017640108987555375,1.0036028613647785,1.0029781092686145,1.0406842278887223,1.0837999270955128,0.002440871568296166,1.0143582066585335,0.0,True,False
2022-01-01 11:05:00,46940.3,46950.0,46932.37,46950.0,4.91,46941.185,2022-01-01 11:05:00,36.98858681227006,625.0,660.0,47029.185,46876.5,26.406730850672872,34.21830493900124,-4.362428571428505,0.2231878310950963,1,46863.6,46963.78,-86.40000000000146,13.779999999998836,-0.0018402555910543442,0.0002935037273695173,-0.0018402555910543442,0.0002935037273695173,-0.0018402555910543442,0.0002935037273695173,1.0017559755879537,1.0032724870821548,1.025181360494108,1.0525021011950624,-4.8817431365923325e-05,1.0143086882963994,-4.9518362134071126e-05,False,True
2022-01-01 11:06:00,46949.99,46960.39,46937.65,46937.66,6.574,46949.020000000004,2022-01-01 11:06:00,38.004519245753876,625.0,660.0,47029.185,46876.5,26.406730850672872,34.21830493900124,-4.362428571428505,0.2231878310950963,1,46902.01,46990.45,-35.650000000001455,52.7899999999936,-0.0007595180501116045,0.0011246832500809284,-0.0007595180501116045,0.0011246832500809284,-0.0007595180501116045,0.0011246832500809284,1.0009951238426875,1.004400850843643,1.0244027167461747,1.0536858326789513,-4.8817431365923325e-05,1.0142591723516245,-9.903430690894055e-05,False,True
2022-01-01 11:07:00,46937.66,46937.66,46865.04,46894.52,20.95,46901.350000000006,2022-01-01 11:07:00,35.31477392028276,625.0,660.0,47029.185,46876.5,26.406730850672872,34.21830493900124,-4.362428571428505,0.2231878310950963,1,46887.96,46952.56,-6.559999999997672,58.04000000000087,-0.00013988841340091917,0.001237671267346395,-0.00013988841340091917,0.001237671267346395,-0.00013988841340091917,0.001237671267346395,1.000855096222991,1.0056439689176304,1.0242594146754453,1.054989949358868,-4.8817431365923325e-05,1.014209658824091,-0.00014854783444251396,False,True
2022-01-01 11:08:00,46894.52,46901.87,46874.47,46893.02,7.86,46888.17,2022-01-01 11:08:00,37.16190476190413,625.0,660.0,47029.185,46876.5,26.406730850672872,34.21830493900124,-4.362428571428505,0.2231878310950963,1,46895.21,46969.99,2.1900000000023283,76.97000000000116,4.670204648799178e-05,0.0016413956704004384,4.670204648799178e-05,0.0016413956704004384,4.670204648799178e-05,0.0016413956704004384,1.0009018382042225,1.0072946285741762,1.0243072496862453,1.0567216052940616,4.670204648799178e-05,1.014257024490726,-0.00010118216780741207,True,False
2022-01-01 11:10:00,46915.0,46915.0,46863.59,46863.6,5.266,46889.295,2022-01-01 11:10:00,37.093323967945025,625.0,660.0,47029.185,46876.5,26.406730850672872,34.21830493900124,-4.362428571428505,0.2231878310950963,1,46963.78,46973.88,100.18000000000029,110.27999999999884,0.0021376932203245225,0.0023532123012316346,0.0021376932203245225,0.0023532123012316346,0.0021376932203245225,0.0023532123012316346,1.003041459277962,1.0096650066851014,1.0267198608336092,1.061014469797061,0.0021376932203245225,1.0164251948556464,0.0,True,False
2022-01-01 14:40:00,46896.95,46973.03,46896.95,46965.15,11.96,46934.99,2022-01-01 14:40:00,38.889646240883806,835.0,875.0,46983.555,46879.155,19.596135784247664,20.68391866913116,-2.6100000000000363,0.02719457212208738,1,46943.32,46945.15,-21.830000000001746,-20.0,-0.00046481273880742945,-0.00042584767641538456,-0.00046481273880742945,-0.00042584767641538456,-0.00046481273880742945,-0.00042584767641538456,1.0025752328301376,1.0092350431880466,1.029493262125246,1.0564452593744036,-4.8817431365923325e-05,1.0163755755884578,-4.961926718860532e-05,False,True
2022-01-01 19:22:00,47461.84,47476.67,47456.42,47456.42,6.508,47466.545,2022-01-01 19:22:00,33.99349945828813,1117.0,1157.0,47490.865,47462.295,20.000617017336964,23.553177162705893,-0.7142499999999927,0.08881400363422323,1,47389.81,47355.79,-66.61000000000058,-100.62999999999738,-0.0014036035588019615,-0.002120471792857476,-0.0014036035588019615,-0.002120471792857476,-0.0014036035588019615,-0.002120471792857476,1.0011680146653705,1.007094988746603,1.0808292533416501,1.165337309784522,-4.8817431365923325e-05,1.0163259587435545,-9.923611209194938e-05,False,True
2022-01-01 19:23:00,47456.43,47456.43,47439.73,47439.73,5.914,47448.08,2022-01-01 19:23:00,30.74054342035221,1118.0,1158.0,47468.785,47450.145000000004,21.496075111588837,26.006628318925195,-0.4659999999999854,0.11276383018340894,1,47370.59,47363.99,-69.1400000000067,-75.74000000000524,-0.0014574281936260323,-0.0015965520883024678,-0.0014574281936260323,-0.0015965520883024678,-0.0014574281936260323,-0.0015965520883024678,0.9997088841742406,1.0054871091392006,1.0792540223153342,1.163476788069009,-4.8817431365923325e-05,1.016276344320818,-0.00014885053482838195,False,True
2022-01-01 19:24:00,47439.74,47439.74,47339.96,47379.85,35.44,47389.85,2022-01-01 19:24:00,21.40109890109848,1119.0,1158.0,47482.64,47450.145000000004,21.010982398073196,26.006628318925195,-0.8332051282050088,0.12809348515005126,1,47388.85,47360.23,9.0,-19.619999999995343,0.0001899541682803977,-0.00041410008685116865,0.0001899541682803977,-0.00041410008685116865,0.0001899541682803977,-0.00041410008685116865,0.9998987830438565,1.0050707368399783,1.0794590311155063,1.1629949922300202,0.0001899541682803977,1.0164693902485464,0.0,True,False
2022-01-01 19:25:00,47379.85,47395.46,47363.85,47393.27,6.754,47379.655,2022-01-01 19:25:00,29.330441854160696,1125.0,1158.0,47459.435,47450.145000000004,23.492532414246213,26.006628318925195,-0.2815151515149575,0.07618472438421156,1,47395.97,47342.09,2.7000000000043656,-51.18000000000029,5.697011411123068e-05,-0.0010799001630400328,5.697011411123068e-05,-0.0010799001630400328,5.697011411123068e-05,-0.0010799001630400328,0.9999557473916263,1.003985360787398,1.0795205280196876,1.1617390737482962,5.697011411123068e-05,1.0165272986256995,0.0,True,False
2022-01-01 19:26:00,47393.26,47415.94,47381.88,47393.41,10.25,47398.91,2022-01-01 19:26:00,22.80456852792011,1125.0,1158.0,47459.435,47450.145000000004,23.492532414246213,26.006628318925195,-0.2815151515149575,0.07618472438421156,1,47372.16,47362.89,-21.25,-30.520000000004075,-0.0004483745735957805,-0.0006439713875832963,-0.0004483745735957805,-0.0006439713875832963,-0.0004483745735957805,-0.0006439713875832963,0.9995073926597748,1.0033388229414986,1.0790364984632488,1.1609909470249649,-4.8817431365923325e-05,1.016477674374067,-4.962425163235196e-05,False,True
2022-01-01 19:27:00,47393.41,47398.28,47389.81,47389.81,5.86,47394.045,2022-01-01 19:27:00,23.10461578022604,1125.0,1158.0,47459.435,47450.145000000004,23.492532414246213,26.006628318925195,-0.2815151515149575,0.07618472438421156,1,47355.79,47338.68,-34.0199999999968,-51.12999999999738,-0.0007178758471493513,-0.0010789239290049356,-0.0007178758471493513,-0.0010789239290049356,-0.0007178758471493513,-0.0010789239290049356,0.9987898704435372,1.0022562966765274,1.0782618842228093,1.1597383261108616,-4.8817431365923325e-05,1.0164280525449634,-9.924608073608177e-05,False,True
2022-01-01 19:28:00,47389.82,47389.82,47350.41,47370.59,24.61,47370.115000000005,2022-01-01 19:28:00,21.92978887849388,1125.0,1158.0,47459.435,47450.145000000004,23.492532414246213,26.006628318925195,-0.2815151515149575,0.07618472438421156,1,47363.99,47320.87,-6.599999999998545,-49.71999999999389,-0.0001393269537069001,-0.0010495963845920833,-0.0001393269537069001,-0.0010495963845920833,-0.0001393269537069001,-0.0010495963845920833,0.998650712093495,1.001204332091101,1.0781116532791823,1.1585210689567027,-4.8817431365923325e-05,1.01637843313827,-0.0001488654874295392,False,True
2022-01-01 19:30:00,47388.84,47414.27,47379.32,47395.97,25.69,47396.795,2022-01-01 19:30:00,34.456570940000844,1125.0,1165.0,47459.435,47379.655,23.492532414246213,29.330441854160696,-1.9944999999999709,0.1459477359978621,1,47342.09,47318.73,-53.88000000000466,-77.23999999999796,-0.0011368055132114534,-0.00162967442168602,-0.0011368055132114534,-0.00162967442168602,-0.0011368055132114534,-0.00162967442168602,0.9975154404582145,0.999572695000211,1.0762356759483414,1.1550377968090906,-4.8817431365923325e-05,1.0163288161538684,-0.00019848247183107404,False,True
2022-01-01 19:44:00,47351.15,47351.16,47301.15,47321.34,14.35,47326.155,2022-01-01 19:44:00,33.711641712862686,1155.0,1177.0,47472.33,47348.765,26.406198483351318,28.675136116153823,-5.616590909091015,0.10313352876375022,1,47325.12,47306.0,3.780000000006112,-15.339999999996508,7.987939479326054e-05,-0.00032416664447787214,7.987939479326054e-05,-0.00032416664447787214,7.987939479326054e-05,-0.00032416664447787214,0.9975951213878953,0.999248666873761,1.0710640901695871,1.1480299930983051,7.987939479326054e-05,1.016409999884614,-0.0001172987410855697,True,False
2022-01-01 19:45:00,47321.34,47327.16,47309.21,47309.21,10.05,47318.185,2022-01-01 19:45:00,35.52274504392497,1155.0,1177.0,47472.33,47348.765,26.406198483351318,28.675136116153823,-5.616590909091015,0.10313352876375022,1,47346.72,47336.84,37.51000000000204,27.62999999999738,0.0007928688726783228,0.0005840300440442227,0.0007928688726783228,0.0005840300440442227,0.0007928688726783228,0.0005840300440442227,0.9983860835071796,0.9998322581166865,1.0719133035473263,1.1487004771057385,0.0007928688726783228,1.0172158797354014,0.0,True,False
2022-01-01 19:47:00,47325.15,47325.15,47292.94,47302.78,11.0,47309.045,2022-01-01 19:47:00,36.75967986156203,1155.0,1181.0,47472.33,47317.45,26.406198483351318,29.39053315458463,-5.956923076923256,0.1147821027397428,1,47320.5,47345.93,17.720000000001164,43.150000000001455,0.0003746080040116282,0.0009122085425000699,0.0003746080040116282,0.0009122085425000699,0.0003746080040116282,0.0009122085425000699,0.9987600869251553,1.0007443136436076,1.0723810135433118,1.1494927516921358,0.0003746080040116282,1.017596936945758,0.0,True,False
2022-01-01 19:48:00,47299.99,47309.22,47292.72,47303.99,10.51,47300.97,2022-01-01 19:48:00,37.69903762029663,1155.0,1181.0,47472.33,47317.45,26.406198483351318,29.39053315458463,-5.956923076923256,0.1147821027397428,1,47303.32,47329.51,-0.6699999999982538,25.520000000004075,-1.416371008023327e-05,0.0005394893749978401,-1.416371008023327e-05,0.0005394893749978401,-1.416371008023327e-05,0.0005394893749978401,0.9987459407768444,1.001284204567908,1.0723658246495404,1.150112890818311,-1.416371008023327e-05,1.0175825239977645,-1.4412947993536207e-05,False,True
2022-01-01 22:19:00,47297.83,47297.83,47294.91,47295.05,1.918,47296.37,2022-01-01 22:19:00,33.787225705330144,1309.0,1334.0,47296.69,47279.325,19.68362518564659,31.223180916347303,-0.6946000000002095,0.4615822292280285,1,47338.54,47388.27,43.48999999999796,93.21999999999389,0.0009195465487402585,0.0019710307949773577,0.0009195465487402585,0.0019710307949773577,0.0009195465487402585,0.0019710307949773577,0.999664334159754,1.0032577665696358,1.0693832464984425,1.153912541166335,0.0009195465487402585,1.018518238495765,0.0,True,False
2022-01-01 22:20:00,47294.91,47295.05,47280.22,47290.21,4.875,47287.635,2022-01-01 22:20:00,34.30646043666425,1309.0,1334.0,47296.69,47279.325,19.68362518564659,31.223180916347303,-0.6946000000002095,0.4615822292280285,1,47342.77,47393.09,52.55999999999767,102.87999999999738,0.0011114351152172442,0.0021755031326779342,0.0011114351152172442,0.0021755031326779342,0.0011114351152172442,0.0021755031326779342,1.0007753962041694,1.0054403569836916,1.070571796590226,1.1564228815144788,0.0011114351152172442,1.0196502554315183,0.0,True,False
2022-01-02 01:43:00,47384.0,47408.6,47383.99,47388.92,4.766,47396.295,2022-01-02 01:43:00,39.30587362513297,1501.0,1538.0,47599.744999999995,47359.5,29.89844918523177,33.59132533813698,-6.4931081081079824,0.09980746359203281,1,47368.26,47346.61,-20.659999999996217,-42.30999999999767,-0.0004359668884624553,-0.000892824736246314,-0.0004359668884624553,-0.000892824736246314,-0.0004359668884624553,-0.000892824736246314,1.0003390912686365,1.0045426749621562,1.0788652780791255,1.1605426609162575,-4.8817431365923325e-05,1.0196004787251565,-4.977670636185927e-05,False,True
2022-01-02 01:45:00,47388.64,47404.17,47388.63,47395.61,3.553,47396.399999999994,2022-01-02 01:45:00,37.13521227256512,1501.0,1539.0,47599.744999999995,47385.16,29.89844918523177,36.3028298419711,-5.6469736842103115,0.16853633307208776,1,47363.8,47331.46,-31.80999999999767,-64.15000000000146,-0.000671159206517179,-0.0013535008833096874,-0.000671159206517179,-0.0013535008833096874,-0.000671159206517179,-0.0013535008833096874,0.9996677044778925,1.0031830255642726,1.0776361144662188,1.1578644640041218,-4.8817431365923325e-05,1.0195507044487655,-9.955098275282737e-05,False,True
2022-01-02 01:48:00,47380.51,47384.0,47365.31,47368.26,6.43,47374.655,2022-01-02 01:48:00,38.78910342763175,1505.0,1539.0,47554.155,47385.16,31.101047703112783,36.3028298419711,-4.970441176470452,0.15299359231936235,1,47346.61,47365.95,-21.650000000001455,-2.3100000000049477,-0.0004570571095497587,-4.8766832474001524e-05,-0.0004570571095497587,-4.8766832474001524e-05,-0.0004570571095497587,-4.8766832474001524e-05,0.9992107992463736,1.0031341035057242,1.0757802981718068,1.156125965528502,-4.8817431365923325e-05,1.0195009326022269,-0.0001493228292914761,False,True
2022-01-02 04:28:00,47290.01,47309.33,47290.0,47306.44,5.145,47299.665,2022-01-02 04:28:00,29.597872686819244,1666.0,1703.0,47351.42,47309.854999999996,26.296256454387063,27.13644052966343,-1.1233783783784412,0.022707677710172135,1,47303.41,47372.28,-3.029999999998836,65.83999999999651,-6.405047600281983e-05,0.0013917766798769154,-6.405047600281983e-05,0.0013917766798769154,-6.405047600281983e-05,0.0013917766798769154,0.9991467993190547,1.0045302421577729,1.0700881324815226,1.151188979845003,-4.8817431365923325e-05,1.019451163185422,-0.00019909224609637732,False,True
2022-01-02 05:22:00,46943.49,46959.64,46917.0,46917.0,16.53,46938.32,2022-01-02 05:22:00,39.138165463864084,1730.0,1757.0,46939.16,46869.240000000005,9.48617325607043,35.9839718124982,-2.589629629629565,0.9813999465343618,1,46958.94,47037.93,41.94000000000233,120.93000000000029,0.0008939190485325645,0.002577530532642758,0.0008939190485325645,0.002577530532642758,0.0008939190485325645,0.002577530532642758,1.0000399556752464,1.0071194495278974,1.0308352533368985,1.0670408210522555,0.0008939190485325645,1.0203624699992422,0.0,True,False
2022-01-02 10:47:00,47245.53,47275.03,47241.27,47245.01,8.38,47258.149999999994,2022-01-02 10:47:00,33.89761012183823,2044.0,2081.0,47277.435,47231.72,27.382023916678378,37.905092592591956,-1.235540540540446,0.2844072615111778,1,47252.0,47224.55,6.989999999997963,-20.459999999999127,0.0001479521329342075,-0.00043306160798778804,0.0001479521329342075,-0.00043306160798778804,0.0001479521329342075,-0.00043306160798778804,1.0001879137197078,1.006683304759649,1.0649907244262469,1.1318120591564145,0.0001479521329342075,1.0205134348030445,0.0,True,False
2022-01-02 10:48:00,47245.01,47266.46,47240.0,47258.31,6.105,47253.229999999996,2022-01-02 10:48:00,36.768084271865064,2044.0,2081.0,47277.435,47231.72,27.382023916678378,37.905092592591956,-1.235540540540446,0.2844072615111778,1,47242.03,47227.56,-16.279999999998836,-30.75,-0.0003444896781116133,-0.0006506792138779402,-0.0003444896781116133,-0.0006506792138779402,-0.0003444896781116133,-0.0006506792138779402,0.9998433593072594,1.006028276858284,1.0646238461143973,1.131075612575505,-4.8817431365923325e-05,1.020463615958483,-4.981884456145558e-05,False,True
2022-01-02 10:53:00,47252.01,47253.52,47242.03,47242.03,6.25,47247.774999999994,2022-01-02 10:53:00,38.912299183566745,2067.0,2088.0,47272.100000000006,47253.229999999996,27.797631560508535,36.768084271865064,-0.8985714285718998,0.42716441482650136,1,47227.56,47220.0,-14.470000000001164,-22.029999999998836,-0.0003062950512499392,-0.0004663220441627685,-0.0003062950512499392,-0.0004663220441627685,-0.0003062950512499392,-0.0004663220441627685,0.9995371122342785,1.0055591436957338,1.0624907112313984,1.124115798581204,-4.8817431365923325e-05,1.0204137995459495,-9.963525709499876e-05,False,True
2022-01-02 11:02:00,47199.99,47221.1,47196.78,47216.96,10.42,47208.94,2022-01-02 11:02:00,39.113264177768585,2067.0,2097.0,47272.100000000006,47235.994999999995,27.797631560508535,33.61375612461973,-1.2035000000003493,0.1938708188037064,1,47250.06,47265.23,33.099999999998545,48.270000000004075,0.0007010192947618513,0.0010223021558356167,0.0007010192947618513,0.0010223021558356167,0.0007010192947618513,0.0010223021558356167,1.0002378070357854,1.006587128976154,1.0624191527207618,1.1327426689340325,0.0007010192947618513,1.0211291293080724,0.0,True,False
2022-01-02 11:03:00,47216.96,47225.94,47207.49,47220.0,5.793,47216.715,2022-01-02 11:03:00,38.87831694682226,2067.0,2098.0,47272.100000000006,47223.45,27.797631560508535,32.3695611226197,-1.5693548387099592,0.14748159877777953,1,47274.11,47271.02,54.11000000000058,51.0199999999968,0.0011459127488352516,0.0010804743752646506,0.0011459127488352516,0.0010804743752646506,0.0011459127488352516,0.0010804743752646506,1.0013839922907348,1.007674720575484,1.0636365923724713,1.1339665683615845,0.0011459127488352516,1.0222992541955538,0.0,True,False
