timestamp,balance
2023-05-28 03:11:02.136396,100.2498174516
2023-05-28 03:12:01.461111,100.21745590239999
2023-05-28 03:20:13.095829,100.2173614744
2023-05-28 03:30:13.059579,100.2177490684
2023-05-28 03:40:13.085424,100.2173890708
2023-05-28 03:50:13.161358,100.2174199612
2023-05-28 04:00:13.117012,100.21748759799999
2023-05-28 04:10:13.145722,100.21746607719999
2023-05-28 04:20:13.087658,100.2174080296
